wav_path,filename,gt_ko,gt_en,reciter_id,duration,text,pred_en,pred_ko,confidence,correct
Sample/01.원천데이터/F-A3-C-001-0122.wav,F-A3-C-001-0122.wav,분노,angry,1,4.79998779296875,밤까지 송아지가 말썽을 부린다고 생각하니까 며느리는 화가 났습니다.,happy,행복,0.6311482787132263,False
Sample/01.원천데이터/F-A3-C-001-0123.wav,F-A3-C-001-0123.wav,분노,angry,1,3.1199951171875,며느리가 얼른 방망이를 들고 부엌으로 갔습니다.,happy,행복,0.83961021900177,False
Sample/01.원천데이터/F-A3-C-001-0124.wav,F-A3-C-001-0124.wav,분노,angry,1,2.94000244140625,며느리가 송아지에게 방망이를 휘둘렀습니다.,happy,행복,0.978570282459259,False
Sample/01.원천데이터/F-A3-C-001-0125.wav,F-A3-C-001-0125.wav,분노,angry,1,1.760009765625,며느리가 화를 내며 말했습니다.,angry,분노,0.9230895638465881,True
Sample/01.원천데이터/F-A3-C-001-0126.wav,F-A3-C-001-0126.wav,분노,angry,1,4.46002197265625,이때 하늘에서 커다란 목소리가 들려와 호랑이들을 꾸짖었습니다.,happy,행복,0.5721096992492676,False
Sample/01.원천데이터/F-A3-C-001-0127.wav,F-A3-C-001-0127.wav,분노,angry,1,3.02001953125,부모님은 말도 안 된다며 매우 화를 냈습니다.,happy,행복,0.7787941694259644,False
Sample/01.원천데이터/F-A3-C-001-0128.wav,F-A3-C-001-0128.wav,분노,angry,1,2.8599853515625,아가씨는 안 된다고 하면서 달아나려고 했습니다.,happy,행복,0.4682675302028656,False
Sample/01.원천데이터/F-A3-C-001-0129.wav,F-A3-C-001-0129.wav,분노,angry,1,3.3199462890625,아가씨는 울면서 소리를 쳤지만 소용이 없었습니다.,happy,행복,0.45137423276901245,False
Sample/01.원천데이터/F-A3-C-001-0130.wav,F-A3-C-001-0130.wav,분노,angry,1,3.44000244140625,병사들은 아가씨를 끌고 왕이 있는 궁궐로 갔습니다.,happy,행복,0.8939661383628845,False
Sample/01.원천데이터/F-A3-C-001-0131.wav,F-A3-C-001-0131.wav,분노,angry,1,3.4599609375,하지만 왕은 억지로 아가씨를 왕비로 삼았습니다.,happy,행복,0.5565705299377441,False
Sample/01.원천데이터/F-A3-C-001-0132.wav,F-A3-C-001-0132.wav,분노,angry,1,2.8599853515625,청년은 그 말을 듣자마자 궁궐로 갔습니다.,happy,행복,0.9573626518249512,False
Sample/01.원천데이터/F-A3-C-001-0133.wav,F-A3-C-001-0133.wav,분노,angry,1,2.34002685546875,새털 옷을 입은 왕은 화가 났습니다.,happy,행복,0.912422776222229,False
Sample/01.원천데이터/F-A3-C-001-0134.wav,F-A3-C-001-0134.wav,분노,angry,1,1.760009765625,임금은 화가 났습니다.,happy,행복,0.8755754232406616,False
Sample/01.원천데이터/F-A3-C-001-0135.wav,F-A3-C-001-0135.wav,분노,angry,1,3.27996826171875,점점 견우와 직녀가 마음에 들지 않았습니다.,happy,행복,0.7358981370925903,False
Sample/01.원천데이터/F-A3-C-001-0136.wav,F-A3-C-001-0136.wav,분노,angry,1,1.79998779296875,특히 견우가 못마땅했습니다.,happy,행복,0.7517929673194885,False
Sample/01.원천데이터/F-A3-C-001-0137.wav,F-A3-C-001-0137.wav,분노,angry,1,2.239990234375,임금은 화가 많이 났습니다.,happy,행복,0.7331241965293884,False
Sample/01.원천데이터/F-A3-C-001-0138.wav,F-A3-C-001-0138.wav,분노,angry,1,3.6199951171875,임금이 신하들에게 두 사람을 잡아 오라고 명령했습니다.,angry,분노,0.43878278136253357,True
Sample/01.원천데이터/F-A3-C-001-0139.wav,F-A3-C-001-0139.wav,분노,angry,1,2.02001953125,임금이 두 사람을 노려보았습니다.,happy,행복,0.7343047261238098,False
Sample/01.원천데이터/F-A3-C-001-0140.wav,F-A3-C-001-0140.wav,분노,angry,1,3.48004150390625,임금이 견우와 직녀에게 호통을 치며 말했습니다.,angry,분노,0.503288745880127,True
Sample/01.원천데이터/F-A3-C-001-0141.wav,F-A3-C-001-0141.wav,분노,angry,1,2.77996826171875,임금이 견우와 직녀에게 명령했습니다.,happy,행복,0.924839198589325,False
Sample/01.원천데이터/F-A3-C-001-0142.wav,F-A3-C-001-0142.wav,분노,angry,1,2.3599853515625,두 사람은 궁궐에서 쫓겨났습니다.,happy,행복,0.8779510259628296,False
Sample/01.원천데이터/F-A3-C-001-0143.wav,F-A3-C-001-0143.wav,분노,angry,1,3.239990234375,모두가 음력 칠 월 칠 일을 몹시 두려워했습니다.,happy,행복,0.752322793006897,False
Sample/01.원천데이터/F-A3-C-001-0144.wav,F-A3-C-001-0144.wav,분노,angry,1,2.780029296875,그러나 남편은 매를 맞고 쫓겨났습니다.,happy,행복,0.6735492944717407,False
Sample/01.원천데이터/F-A3-C-001-0145.wav,F-A3-C-001-0145.wav,분노,angry,1,3.1199951171875,그러다가 관가에 잡혀 가서 또 매를 맞았습니다.,happy,행복,0.46707984805107117,False
Sample/01.원천데이터/F-A3-C-001-0146.wav,F-A3-C-001-0146.wav,분노,angry,1,4.179931640625,그러나 설씨의 아버지는 늙어서 정신이 맑지 못했습니다.,happy,행복,0.8822357654571533,False
Sample/01.원천데이터/F-A3-C-001-0147.wav,F-A3-C-001-0147.wav,분노,angry,1,2.780029296875,그래서 딸을 억지로 시집을 보내기로 했습니다.,happy,행복,0.9884070754051208,False
Sample/01.원천데이터/F-A3-C-001-0148.wav,F-A3-C-001-0148.wav,분노,angry,1,3.89990234375,그러나 설씨는 가실과의 약속을 꼭 지키고 싶었습니다.,happy,행복,0.6945549249649048,False
Sample/01.원천데이터/F-A3-C-001-0149.wav,F-A3-C-001-0149.wav,분노,angry,1,3.1800537109375,삼 형제는 먹을 것 때문에 서로 싸우기도 했습니다.,happy,행복,0.5247172713279724,False
Sample/01.원천데이터/F-A3-C-001-0150.wav,F-A3-C-001-0150.wav,분노,angry,1,2.52001953125,먹을 것이 없어서 굶는 날도 있었습니다.,happy,행복,0.8128183484077454,False
Sample/01.원천데이터/K-A3-C-011-0101.wav,K-A3-C-011-0101.wav,분노,angry,11,4.46002197265625,"아이고, 시간을 잘못 아셨다고요, 그럼 어쩌죠?",happy,행복,0.9384912848472595,False
Sample/01.원천데이터/K-A3-C-011-0102.wav,K-A3-C-011-0102.wav,분노,angry,11,5.86004638671875,"어머님, 그런 일 있었으면 진작 연락 주셨어야죠, 걱정했잖아요.",happy,행복,0.9680570363998413,False
Sample/01.원천데이터/K-A3-C-011-0103.wav,K-A3-C-011-0103.wav,분노,angry,11,3.58001708984375,"네, 같은 반 친구한테 폭행을 당했다고요?",happy,행복,0.9223272204399109,False
Sample/01.원천데이터/K-A3-C-011-0104.wav,K-A3-C-011-0104.wav,분노,angry,11,3.6199951171875,"네, 같은 반 친구가 성폭행을 했다고요?",happy,행복,0.8911563754081726,False
Sample/01.원천데이터/K-A3-C-011-0105.wav,K-A3-C-011-0105.wav,분노,angry,11,6.6600341796875,"네, 뜨거운 것에 데이셨다고요, 우선 차가운 물에 다친 부위를 담가 주세요.",happy,행복,0.7150779366493225,False
Sample/01.원천데이터/K-A3-C-011-0106.wav,K-A3-C-011-0106.wav,분노,angry,11,6.1199951171875,"네, 베이셨는데 피가 많이 난다고요, 우선 눌러서 지혈을 해 주세요.",happy,행복,0.8225170969963074,False
Sample/01.원천데이터/K-A3-C-011-0107.wav,K-A3-C-011-0107.wav,분노,angry,11,7.3199462890625,"어머, 아버님, 그거 보이스피싱 같아요, 빨리 경찰에 신고할 수 있도록 도움 드릴게요.",happy,행복,0.9732635617256165,False
Sample/01.원천데이터/K-A3-C-011-0108.wav,K-A3-C-011-0108.wav,분노,angry,11,4.0799560546875,"엇, 그거 사기인 거 같습니다, 조심하세요.",happy,행복,0.8608587980270386,False
Sample/01.원천데이터/K-A3-C-011-0109.wav,K-A3-C-011-0109.wav,분노,angry,11,8.260009765625,"네, 대통령과 직접 통화를 하시고 싶다고요, 죄송하지만 대통령님과 직접 통화하실 수는 없습니다.",happy,행복,0.8731915354728699,False
Sample/01.원천데이터/K-A3-C-011-0110.wav,K-A3-C-011-0110.wav,분노,angry,11,3.10009765625,"네, 사장님 개인 번호를 알려 달라고요?",happy,행복,0.5820894837379456,False
Sample/01.원천데이터/K-A3-C-011-0111.wav,K-A3-C-011-0111.wav,분노,angry,11,4.8399658203125,"엇, 방금 앞까지 오신 걸 봤는데, 어디로 가셨어요?",happy,행복,0.903683602809906,False
Sample/01.원천데이터/K-A3-C-011-0112.wav,K-A3-C-011-0112.wav,분노,angry,11,6.0799560546875,"엇, 정말요, 그럴 리가 없는데, 다시 한번 확인해 드릴게요.",happy,행복,0.9564099311828613,False
Sample/01.원천데이터/K-A3-C-011-0113.wav,K-A3-C-011-0113.wav,분노,angry,11,3.52001953125,"네, 임금을 받지도 못하고 쫓겨나셨다고요?",happy,행복,0.9383907318115234,False
Sample/01.원천데이터/K-A3-C-011-0114.wav,K-A3-C-011-0114.wav,분노,angry,11,3.47998046875,이번 달에 갑자기 수도요금이 세 배나 더 나오셨다고요?,happy,행복,0.5091748833656311,False
Sample/01.원천데이터/K-A3-C-011-0115.wav,K-A3-C-011-0115.wav,분노,angry,11,5.0,"네, 어머님이 물건이 없어졌다고 며느리 분을 의심한다고요?",happy,행복,0.8288443684577942,False
Sample/01.원천데이터/K-A3-C-011-0116.wav,K-A3-C-011-0116.wav,분노,angry,11,3.919921875,"네, 서울시 하천에서 낚시가 가능하냐고요?",happy,행복,0.8320258855819702,False
Sample/01.원천데이터/K-A3-C-011-0117.wav,K-A3-C-011-0117.wav,분노,angry,11,7.239990234375,"아, 고객님 그렇게 느끼실 수 있으셨겠어요, 작동이 잘 안 돼서 많이 불편하셨죠?",happy,행복,0.8008604049682617,False
Sample/01.원천데이터/K-A3-C-011-0118.wav,K-A3-C-011-0118.wav,분노,angry,11,9.9000244140625,"지금 고속도로 위에서 차가 멈춰 있다고요, 위험할 수 있으니 비상 깜박이를 켜고 뒤 트렁크를 열고 안전한 곳으로 대피해 계세요.",happy,행복,0.7404977083206177,False
Sample/01.원천데이터/K-A3-C-011-0119.wav,K-A3-C-011-0119.wav,분노,angry,11,8.3599853515625,"네, 어떻게 그런 일이 있을 수 있죠, 제가 처리 가능한지 한번 체크해 보겠습니다, 잠시만 기다려 주세요.",happy,행복,0.8393139839172363,False
Sample/01.원천데이터/K-A3-C-011-0120.wav,K-A3-C-011-0120.wav,분노,angry,11,4.699951171875,"김사랑 고객님 아니세요, 어제까지 이 번호로 연락 드렸는데요.",angry,분노,0.5259461402893066,True
Sample/01.원천데이터/K-A3-C-011-0121.wav,K-A3-C-011-0121.wav,분노,angry,11,4.9000244140625,"아, 진짜요, 고객님, 그러면 면허는 있으세요?",happy,행복,0.735145092010498,False
Sample/01.원천데이터/K-A3-C-011-0122.wav,K-A3-C-011-0122.wav,분노,angry,11,4.0999755859375,"진짜요, 집에 전자제품을 구비를 안 해 놓으셨구나.",happy,행복,0.7914155125617981,False
Sample/01.원천데이터/K-A3-C-011-0123.wav,K-A3-C-011-0123.wav,분노,angry,11,4.0599365234375,"아, 고객님, 주문부터 하는 걸로 알고 계셨어요?",happy,행복,0.9003199338912964,False
Sample/01.원천데이터/K-A3-C-011-0124.wav,K-A3-C-011-0124.wav,분노,angry,11,4.6199951171875,"고객님, 쓰시다가 제품에 문제가 생겨 많이 불편하셨죠?",happy,행복,0.8187345266342163,False
Sample/01.원천데이터/K-A3-C-011-0125.wav,K-A3-C-011-0125.wav,분노,angry,11,5.5,"세상에, 배송이 잘못되어 큰 불편을 겪으셨네요, 죄송합니다.",happy,행복,0.9482876062393188,False
Sample/01.원천데이터/K-A3-C-011-0126.wav,K-A3-C-011-0126.wav,분노,angry,11,3.300048828125,저희의 불찰로 불편을 드려서 정말 죄송합니다.,happy,행복,0.7784264087677002,False
Sample/01.원천데이터/K-A3-C-011-0127.wav,K-A3-C-011-0127.wav,분노,angry,11,3.9599609375,"저희 쪽 문제로 큰 불편을 드려서, 진심으로 사과 드립니다.",happy,행복,0.7645639181137085,False
Sample/01.원천데이터/K-A3-C-011-0128.wav,K-A3-C-011-0128.wav,분노,angry,11,6.239990234375,"아, 그럼 고객님, 제가 정확한 안내를 위해 몇 가지 질문 드려도 괜찮을까요?",happy,행복,0.9633151888847351,False
Sample/01.원천데이터/K-A3-C-011-0129.wav,K-A3-C-011-0129.wav,분노,angry,11,6.6400146484375,"불편 드려 죄송합니다, 아직 수거가 안 됐군요, 빨리 수거할 수 있도록 조치 취하겠습니다.",happy,행복,0.7177572846412659,False
Sample/01.원천데이터/K-A3-C-011-0130.wav,K-A3-C-011-0130.wav,분노,angry,11,7.9400634765625,"고객님, 저희 회사 내부 규정상 고객님이 이야기하신 내용은 처리가 불가능할 거 같습니다, 죄송합니다.",happy,행복,0.7692210674285889,False
Sample/01.원천데이터/K-A3-C-011-0131.wav,K-A3-C-011-0131.wav,분노,angry,11,7.8800048828125,"네, 고객님 빨리 처리해드렸어야 했는데 먼저 안내 드린 날짜보다 늦어지게 되어서 정말 죄송합니다.",happy,행복,0.9113221168518066,False
Sample/01.원천데이터/K-A3-C-011-0132.wav,K-A3-C-011-0132.wav,분노,angry,11,7.3399658203125,"그러셨구나, 실례가 안 된다면 구매해 주신 일자와 품목명과 금액을 여쭤 봐도 될까요?",happy,행복,0.8977329134941101,False
Sample/01.원천데이터/K-A3-C-011-0133.wav,K-A3-C-011-0133.wav,분노,angry,11,11.1400146484375,"아, 보상담당자 분이 아직까지 연락이 없으시다고요, 아이고, 제가 확인 후 빨리 연락 갈 수 있도록 조치 취해 드리도록 하겠습니다.",happy,행복,0.837836503982544,False
Sample/01.원천데이터/K-A3-C-011-0134.wav,K-A3-C-011-0134.wav,분노,angry,11,6.4200439453125,"아, 그렇게는 합의가 어려우세요, 그럼 합의금은 얼마로 생각하고 계세요?",happy,행복,0.8703272342681885,False
Sample/01.원천데이터/K-A3-C-011-0135.wav,K-A3-C-011-0135.wav,분노,angry,11,5.360107421875,"한 장소에서 사고가 한 번이 아니고 두 번이 난 거예요, 괜찮으세요?",happy,행복,0.7429381608963013,False
Sample/01.원천데이터/K-A3-C-011-0136.wav,K-A3-C-011-0136.wav,분노,angry,11,5.237977324263056,"잘 못 들으셨다고요, 지금 말씀 드린 거 다시 이야기 드리면 될까요?",happy,행복,0.8330702781677246,False
Sample/01.원천데이터/K-A3-C-011-0137.wav,K-A3-C-011-0137.wav,분노,angry,11,5.8199462890625,"운동을 전혀 안 하신다고요, 고객님, 이제 산책이라도 좀 하셔야 해요.",happy,행복,0.9435232877731323,False
Sample/01.원천데이터/K-A3-C-011-0138.wav,K-A3-C-011-0138.wav,분노,angry,11,1.820068359375,면허를 아직 안 따셨어요?,happy,행복,0.9128682017326355,False
Sample/01.원천데이터/K-A3-C-011-0139.wav,K-A3-C-011-0139.wav,분노,angry,11,5.0999755859375,"어머, 십 일 전에 제품을 구매하셨는데 아직 받지 못하셨다고요?",happy,행복,0.6813898086547852,False
Sample/01.원천데이터/K-A3-C-011-0140.wav,K-A3-C-011-0140.wav,분노,angry,11,4.080078125,"어떤 일이 있으셨던 거죠, 차분히 설명 부탁드릴게요.",happy,행복,0.912497878074646,False
Sample/01.원천데이터/K-A3-C-011-0141.wav,K-A3-C-011-0141.wav,분노,angry,11,7.199951171875,"아이고, 보험 가입을 하나도 안 하셨다고요, 고객님, 보험 하나는 가입하셔야 해요.",happy,행복,0.8576061725616455,False
Sample/01.원천데이터/K-A3-C-011-0142.wav,K-A3-C-011-0142.wav,분노,angry,11,9.97998046875,"아이고, 고객님 오해세요, 제가 괜히 고객님께 비싼 것을 소개해 드린 건 아니에요, 정말 제품이 좋아서 이야기 드린 거예요.",happy,행복,0.8544252514839172,False
Sample/01.원천데이터/K-A3-C-011-0143.wav,K-A3-C-011-0143.wav,분노,angry,11,6.3800048828125,"아, 전화 연결이 어려우셨어요, 오래 기다리시게 해서 정말 죄송합니다.",happy,행복,0.9506357312202454,False
Sample/01.원천데이터/K-A3-C-011-0144.wav,K-A3-C-011-0144.wav,분노,angry,11,9.303977324263087,"어머, 신발을 받아서 열어 봤는데 표면에 흠집이 있다고요, 아이고, 보자마자 얼마나 속상하셨겠어요.",happy,행복,0.8983409404754639,False
Sample/01.원천데이터/K-A3-C-011-0145.wav,K-A3-C-011-0145.wav,분노,angry,11,8.1800537109375,"아, 벌써 제품 개봉을 하셨어요, 그럼 안타깝지만 환불이나 교환 처리는 어렵겠는데요.",happy,행복,0.7966312766075134,False
Sample/01.원천데이터/K-A3-C-011-0146.wav,K-A3-C-011-0146.wav,분노,angry,11,7.4200439453125,"어, 고객님, 동의하신 적 없으시다고 하셨는데, 확인해 본 결과 동의하셨다고 나옵니다.",happy,행복,0.8594350814819336,False
Sample/01.원천데이터/K-A3-C-011-0147.wav,K-A3-C-011-0147.wav,분노,angry,11,6.739990234375,"아, 그래요? 학교에서는 그러지 않는데 저도 학교에서 잘 살펴보도록 하겠습니다.",happy,행복,0.9230861663818359,False
Sample/01.원천데이터/K-A3-C-011-0148.wav,K-A3-C-011-0148.wav,분노,angry,11,6.1800537109375,"학부모 안내장을 못 받으셨다고요, 제가 행복이 가방에 넣어서 보내드렸는데요?",happy,행복,0.6293683052062988,False
Sample/01.원천데이터/K-A3-C-011-0149.wav,K-A3-C-011-0149.wav,분노,angry,11,7.39990234375,"네, 저희가 전화 드려서 그렇게 안내해 드렸다고요, 혹시 상담원 이름 기억하고 계시나요?",happy,행복,0.8952985405921936,False
Sample/01.원천데이터/K-A3-C-011-0150.wav,K-A3-C-011-0150.wav,분노,angry,11,10.6800537109375,"아이고, 죄송합니다, 저희 정보에 오류가 있었나 봐요, 결혼하셨다고 해서 태아보험 관련 안내해 드리려고 전화 드렸는데 죄송해요.",happy,행복,0.9468826651573181,False
Sample/01.원천데이터/M-A3-F-008-0101.wav,M-A3-F-008-0101.wav,분노,angry,8,4.46002197265625,"그래, 그렇다면 내가 더 모질어질 테니 어디 두고 봐라!",angry,분노,0.6974421143531799,True
Sample/01.원천데이터/M-A3-F-008-0102.wav,M-A3-F-008-0102.wav,분노,angry,8,3.8800048828125,"그 아이가 내 거라는 걸 알았으니, 그걸 견딜 수가 없어.",angry,분노,0.5626537799835205,True
Sample/01.원천데이터/M-A3-F-008-0103.wav,M-A3-F-008-0103.wav,분노,angry,8,2.08001708984375,내 아들이라서 죽인 거지!,happy,행복,0.7386896014213562,False
Sample/01.원천데이터/M-A3-F-008-0104.wav,M-A3-F-008-0104.wav,분노,angry,8,5.03997802734375,"하지만 이제 복수할 거야, 보안관을 불러올 거야, 모든 걸 말할 거야!",happy,행복,0.5937493443489075,False
Sample/01.원천데이터/M-A3-F-008-0105.wav,M-A3-F-008-0105.wav,분노,angry,8,3.760009765625,"나는 바위처럼, 심판의 반석처럼 되어야겠다!",angry,분노,0.9751220941543579,True
Sample/01.원천데이터/M-A3-F-008-0106.wav,M-A3-F-008-0106.wav,분노,angry,8,2.44000244140625,이븐의 아이였다면 잘 죽었다.,angry,분노,0.9187289476394653,True
Sample/01.원천데이터/M-A3-F-008-0107.wav,M-A3-F-008-0107.wav,분노,angry,8,2.719970703125,고분고분 장사를 하려 들지를 않는군.,happy,행복,0.5233738422393799,False
Sample/01.원천데이터/M-A3-F-008-0108.wav,M-A3-F-008-0108.wav,분노,angry,8,2.44000244140625,"참 나, 재수가 없으려니까.",angry,분노,0.7155124545097351,True
Sample/01.원천데이터/M-A3-F-008-0109.wav,M-A3-F-008-0109.wav,분노,angry,8,1.5,저 귀신 같은 년!,angry,분노,0.9944033622741699,True
Sample/01.원천데이터/M-A3-F-008-0110.wav,M-A3-F-008-0110.wav,분노,angry,8,4.5799560546875,"두고 봐, 내가 언젠가는 저것들을 싹 정리해 버릴 거야.",happy,행복,0.5548157691955566,False
Sample/01.원천데이터/M-A3-F-008-0111.wav,M-A3-F-008-0111.wav,분노,angry,8,4.0,"만나기는 한 건지, 아 참, 정말 미치겠네!",angry,분노,0.9072614312171936,True
Sample/01.원천데이터/M-A3-F-008-0112.wav,M-A3-F-008-0112.wav,분노,angry,8,5.65997314453125,"아니, 말할 수도 없고, 말해서도 안 된다니, 그러면서 억울하다는 게 말이 되나?",happy,행복,0.5714111328125,False
Sample/01.원천데이터/M-A3-F-008-0113.wav,M-A3-F-008-0113.wav,분노,angry,8,3.44000244140625,"흥, 내가 이런 녀석들한테 잡히다니!",angry,분노,0.8684391379356384,True
Sample/01.원천데이터/M-A3-F-008-0114.wav,M-A3-F-008-0114.wav,분노,angry,8,3.4000244140625,"악, 이런, 오늘은 영 재수가 없네.",happy,행복,0.5781325697898865,False
Sample/01.원천데이터/M-A3-F-008-0115.wav,M-A3-F-008-0115.wav,분노,angry,8,1.739990234375,이런 성가신 놈 같으니!,angry,분노,0.9912680387496948,True
Sample/01.원천데이터/M-A3-F-008-0116.wav,M-A3-F-008-0116.wav,분노,angry,8,3.05999755859375,"이럴 수가, 내 마누라가 날 속였군!",angry,분노,0.8543643951416016,True
Sample/01.원천데이터/M-A3-F-008-0117.wav,M-A3-F-008-0117.wav,분노,angry,8,2.13995361328125,양심도 없이 날 속이다니!,happy,행복,0.6274223327636719,False
Sample/01.원천데이터/M-A3-F-008-0118.wav,M-A3-F-008-0118.wav,분노,angry,8,3.5,"이런 피도 눈물도 없는 것 같으니, 이럴 수가!",angry,분노,0.718529462814331,True
Sample/01.원천데이터/M-A3-F-008-0119.wav,M-A3-F-008-0119.wav,분노,angry,8,5.8599853515625,이런 천한 계집 같으니라고!,angry,분노,0.9767334461212158,True
Sample/01.원천데이터/M-A3-F-008-0120.wav,M-A3-F-008-0120.wav,분노,angry,8,1.25994873046875,이런 천한 것!,angry,분노,0.9966757297515869,True
Sample/01.원천데이터/M-A3-F-008-0121.wav,M-A3-F-008-0121.wav,분노,angry,8,4.3599853515625,"내가 그렇게 잘 대해 줬건만, 염치도 없이 그런 못된 짓을 꾸며?",angry,분노,0.9628819227218628,True
Sample/01.원천데이터/M-A3-F-008-0122.wav,M-A3-F-008-0122.wav,분노,angry,8,3.239990234375,"흥, 아니 땐 굴뚝에 연기 날까?",happy,행복,0.7216251492500305,False
Sample/01.원천데이터/M-A3-F-008-0123.wav,M-A3-F-008-0123.wav,분노,angry,8,1.5999755859375,모함은 무슨 모함!,angry,분노,0.9332080483436584,True
Sample/01.원천데이터/M-A3-F-008-0124.wav,M-A3-F-008-0124.wav,분노,angry,8,2.82000732421875,이 지경을 만들어 놓고도 함부로 말하는군.,angry,분노,0.8818849921226501,True
Sample/01.원천데이터/M-A3-F-008-0125.wav,M-A3-F-008-0125.wav,분노,angry,8,3.29998779296875,"참 나, 기가 막혀서 말이 안 나오는군.",angry,분노,0.6915585994720459,True
Sample/01.원천데이터/M-A3-F-008-0126.wav,M-A3-F-008-0126.wav,분노,angry,8,3.20001220703125,"아이고, 그렇게 안 봤는데, 옹졸하기는!",angry,분노,0.7120274305343628,True
Sample/01.원천데이터/M-A3-F-008-0127.wav,M-A3-F-008-0127.wav,분노,angry,8,5.05999755859375,"적반하장도 유분수지, 그따위 짓을 해 놓고도 뭐가 어쩌고 어째?",angry,분노,0.9808998703956604,True
Sample/01.원천데이터/M-A3-F-008-0128.wav,M-A3-F-008-0128.wav,분노,angry,8,3.06005859375,저 인간은 날 죽여 놓고도 고작이라고 하겠군.,happy,행복,0.6727085113525391,False
Sample/01.원천데이터/M-A3-F-008-0129.wav,M-A3-F-008-0129.wav,분노,angry,8,1.2401123046875,고작 이런 일?,angry,분노,0.9973892569541931,True
Sample/01.원천데이터/M-A3-F-008-0130.wav,M-A3-F-008-0130.wav,분노,angry,8,2.260009765625,"천만에, 이젠 안 속아.",angry,분노,0.9548451900482178,True
Sample/01.원천데이터/M-A3-F-008-0131.wav,M-A3-F-008-0131.wav,분노,angry,8,5.840087890625,"열 길 물속은 알아도 한 길 사람 속은 모른다더니, 옛말에 틀린 것 하나 없군.",angry,분노,0.5873030424118042,True
Sample/01.원천데이터/M-A3-F-008-0132.wav,M-A3-F-008-0132.wav,분노,angry,8,3.3599853515625,살려 뒀다가는 얼마나 많은 사람을 해칠지!,happy,행복,0.7842864990234375,False
Sample/01.원천데이터/M-A3-F-008-0133.wav,M-A3-F-008-0133.wav,분노,angry,8,2.0198974609375,"참, 인생 뭣 같구나.",angry,분노,0.8388651013374329,True
Sample/01.원천데이터/M-A3-F-008-0134.wav,M-A3-F-008-0134.wav,분노,angry,8,2.6400146484375,저놈 세상 무서운 거 모르네.,happy,행복,0.7231994271278381,False
Sample/01.원천데이터/M-A3-F-008-0135.wav,M-A3-F-008-0135.wav,분노,angry,8,1.760009765625,나 참 기가 막혀서,angry,분노,0.8939614295959473,True
Sample/01.원천데이터/M-A3-F-008-0136.wav,M-A3-F-008-0136.wav,분노,angry,8,1.239990234375,이 나쁜 자식!,angry,분노,0.9991912245750427,True
Sample/01.원천데이터/M-A3-F-008-0137.wav,M-A3-F-008-0137.wav,분노,angry,8,2.699951171875,"난 몰라, 이제 난 모르겠다.",angry,분노,0.5009645223617554,True
Sample/01.원천데이터/M-A3-F-008-0138.wav,M-A3-F-008-0138.wav,분노,angry,8,7.1800537109375,"삶은 있는 그대로도 아니고, 있어야 할 그대로도 아니며, 꿈속에서 보이는 그대로 묘사해야만 하는 거 아닐까?",angry,분노,0.5440889000892639,True
Sample/01.원천데이터/M-A3-F-008-0139.wav,M-A3-F-008-0139.wav,분노,angry,8,4.0799560546875,이리나 니콜라예브나 같은 유명 배우의 요청을 거역하다니!,angry,분노,0.9591951966285706,True
Sample/01.원천데이터/M-A3-F-008-0140.wav,M-A3-F-008-0140.wav,분노,angry,8,2.179931640625,"아, 정말 끔찍한 일이야!",angry,분노,0.864108681678772,True
Sample/01.원천데이터/M-A3-F-008-0141.wav,M-A3-F-008-0141.wav,분노,angry,8,2.9801025390625,우리의 모든 공사가 괜한 짓이 돼 버렸군!,angry,분노,0.9459295272827148,True
Sample/01.원천데이터/M-A3-F-008-0142.wav,M-A3-F-008-0142.wav,분노,angry,8,4.3800048828125,"고된 노동으로 사람들을 죽일 셈이군, 가엾은 죄인들을!",angry,분노,0.6117939949035645,True
Sample/01.원천데이터/M-A3-F-008-0143.wav,M-A3-F-008-0143.wav,분노,angry,8,9.9000244140625,"아아, 파렴치한 놈들, 사냥개 무리처럼 내 주위에서 늘 짖어 대고, 나는, 나는 약속을 지켰는데 그들은 그걸 배반해 버렸어!",angry,분노,0.8044743537902832,True
Sample/01.원천데이터/M-A3-F-008-0144.wav,M-A3-F-008-0144.wav,분노,angry,8,1.8199462890625,어디로 이끌길 원하는 거야!,angry,분노,0.616873025894165,True
Sample/01.원천데이터/M-A3-F-008-0145.wav,M-A3-F-008-0145.wav,분노,angry,8,4.0400390625,불경한 몸짓으로 그녀를 꼼짝 못 하게 했던 팔이 누구 거지?,angry,분노,0.6782918572425842,True
Sample/01.원천데이터/M-A3-F-008-0146.wav,M-A3-F-008-0146.wav,분노,angry,8,10.260009765625,"누구야, 개자식들, 그 용기가 누구 거지, 남유럽의 순결한 처녀를 마주하고 가슴을 텅 비게 하여 한 줌 재로 만든 그 용기가?",angry,분노,0.6031786203384399,True
Sample/01.원천데이터/M-A3-F-008-0147.wav,M-A3-F-008-0147.wav,분노,angry,8,4.47998046875,그의 속죄 받지 못한 야비함이 모두에게 불행을 초래할 거여!,angry,분노,0.5189017057418823,True
Sample/01.원천데이터/M-A3-F-008-0148.wav,M-A3-F-008-0148.wav,분노,angry,8,6.8599853515625,"종이 울리는 걸 들어 보라, 난폭하고 공손하지도 않으며 마치 하늘을 탓하는 것 같지 않은가!",happy,행복,0.541660487651825,False
